NAME, ADDRESS, MAP, TELEPHONE, TYPE, URL
"Prestonrose Farm and Brewing Co.","201 Saint Louis Valley Rd Paris, AR 72855-5853 | ",Map,Phone: (707) 502-5544,Type: Micro,prestonrose.squarespace.com
"Pretoria Fields Brewery"," Albany, GA 31701-4763",Map,Phone: (478) 972-1482,Type: Planning,
"Preyer Brewing Company","600 A-B Battleground Ave Greensboro, NC 27401-2015 | ",Map,Phone: (336) 256-9451,Type: Micro,www.preyerbrewing.com
"Primal Brewery","16432 Old Statesville Rd Huntersville, NC 28078-7245 | ",Map,Phone: (704) 280-0927,Type: Micro,www.primalbrewery.com
"Printer's Ale Manufacturing Co.","940 Columbia Dr Carrollton, GA 30117-8780 | ",Map,Phone: (470) 485-2537,Type: Micro,www.printers-ale.com
"Prism Brewing Company","810 Dickerson Rd Ste B North Wales, PA 19454-2369 | ",Map,Phone: (267) 613-8572,Type: Micro,www.prismbeer.com
"Prison Break Brewing Company","920 1st St Snohomish, WA 98290-2907 | ",Map,Phone: (360) 722-1516,Type: Micro,www.facebook.com/Prisonbreakbrewery
"Prison Brews","305 Ash St Jefferson City, MO 65101-4002 | ",Map,Phone: (573) 635-0678,Type: Brewpub,www.prisonbrews.com
"Prison City Brewing","28 State St Auburn, NY 13021-3625 | ",Map,Phone: (917) 727-2477,Type: Brewpub,www.prisoncitybrewing.com
"Prison Hill Brewing Co","278 S Main St Yuma, AZ 85364-1425 | ",Map,Phone: (928) 276-4001,Type: Brewpub,
"Pro Re Nata Brewery","6135 Rockfish Gap Tpke Crozet, VA 22932-3325 | ",Map,Phone: (434) 823-4878,Type: Micro,www.prnbrewery.com
"Proclamation Ale Company","141 Fairgrounds Rd West Kingston, RI 02892-1512 | ",Map,Phone: (401) 787-6450,Type: Micro,www.proclamationaleco.com
"Prodigal Son Brewery and Pub, The","230 SE Court Ave Pendleton, OR 97801-2349 | ",Map,Phone: (541) 276-6090,Type: Brewpub,www.prodigalsonbrewery.com
"Progress Brewing","1822 Chico Ave South El Monte, CA 91733-2944 | ",Map,Phone: (626) 552-9603,Type: Micro,progress-brewing.com
"Prohibition Brewing","2004 E Vista Way Vista, CA 92084-3321 | ",Map,Phone: (760) 295-3525,Type: Brewpub,www.prohibitionbrewingcompany.com
"Prohibition Pig","23 S Main St Ste 1 Waterbury, VT 05676-1863 | ",Map,Phone: (802) 244-4120,Type: Brewpub,www.prohibitionpig.com
"Promised Land Brewing Company"," Gilroy, CA 95020-5607",Map,Phone: (408) 482-1462,Type: Planning,
"Proof Brewing Co","644 McDonnell Dr Tallahassee, FL 32310-4808 | ",Map,,Type: Micro,www.proofbrewingco.com
"Propagation LLC"," St. Louis, MO 63104",Map,,Type: Planning,
"Proper Brewing Co","857 S Main St Salt Lake City, UT 84111-4106 | ",Map,Phone: (385) 227-8628,Type: Brewpub,
"Proper Brewing Co","376 E 8th Ave Salt Lake City, UT 84103-2813 | ",Map,Phone: (385) 227-8628,Type: Brewpub,www.avenuesproper.com
"Propolis Brewing LLC","2457 Jefferson St Port Townsend, WA 98368-4634 | ",Map,Phone: (765) 215-5850,Type: Micro,www.propolisbrewing.com
"Props Craft Brewery","255 Miracle Strip Pkwy SE Unit B19 Fort Walton Beach, FL 32548-5833 | ",Map,,Type: Brewpub,
"Prost Brewing","2540 19th St Denver, CO 80211-3910 | ",Map,Phone: (303) 729-1175,Type: Micro,www.prostbrewing.com
"Pryes Brewing Company","1401 West River Rd N MINNEAPOLIS, MN 55411 | ",Map,Phone: (612) 787-7937,Type: Proprietor,www.pryesbrewing.com
"PT's Brewing Co.","3101 N Tenaya Way Las Vegas, NV 89128-0437 | ",Map,,Type: Brewpub,
"Pub Craught"," Baton Rouge, LA 70809-2228",Map,,Type: Planning,
"Public Brewhouse","209 N Hoff Ave Tucson, AZ 85705-8537 | ",Map,,Type: Micro,
"Public Coast Brewing","264 E 3rd Ave Cannon Beach, OR 97110-2008 | ",Map,Phone: (503) 436-0285,Type: Brewpub,www.publiccoastbrewing.com
"Public Craft Brewing Co","716 58th St Kenosha, WI 53140-4137 | ",Map,Phone: (262) 652-2739,Type: Proprietor,www.publiccraftbrewing.com
"Public House Brewing Co","551 State Route B Saint James, MO 65559-1055 | ",Map,Phone: (573) 261-3333,Type: Micro,www.publichousebrewery.com
"Public House Brewing Company","600 N Rolla St Ste B Rolla, MO 65401-3111 | ",Map,Phone: (573) 426-2337,Type: Micro,www.publichousebrewery.com
"Pubstomper Brewing Company","132 Tower Ln Westover, WV 26501-4506 | ",Map,Phone: (304) 685-3807,Type: Micro,www.pubstomperbrewing.com
"Pueblo Vida Brewing Co","115 E Broadway Blvd Tucson, AZ 85701-2011 | ",Map,Phone: (520) 623-7168,Type: Micro,www.pueblovidabrewing.com
"Pug Ryan's Brewing Company","104 Village Pl Dillon, CO 80435-2515 | ",Map,Phone: (970) 468-2145,Type: Brewpub,www.pugryans.com
"Pulaski True American"," Washington, DC 20024",Map,Phone: (321) 947-7892,Type: Planning,www.pulaskitrueamerican.com
"Pull Brewing Co","317 Springtown Rd New Paltz, NY 12561-3020 | ",Map,,Type: Contract,www.pullbrewing.com
"Pulpit Rock Brewing Co.","209 College Dr Decorah, IA 52101-1304 | ",Map,Phone: (952) 797-6577,Type: Micro,www.pulpitrockbrewing.com
"Pumphouse Brewery and Restaurant","540 Main St Longmont, CO 80501-5537 | ",Map,Phone: (303) 702-0881,Type: Brewpub,www.pumphousebrewery.com
"Pure Order Brewing Co","410 N Quarantina St Santa Barbara, CA 93103-3119 | ",Map,,Type: Micro,
"Pure Project","9030 Kenamar Dr Ste 308 San Diego, CA 92121-2432 | ",Map,Phone: (858) 252-6143,Type: Micro,www.purebrewing.org
"Purgatory Beer Co, LLC"," Whitinsville, MA 01588-2068",Map,Phone: (774) 545-0243,Type: Planning,www.purgatorybeer.com
"Puritan Brew Company","205 W Dickson St Fayetteville, AR 72701-5222 | ",Map,Phone: (479) 301-2365,Type: Contract,www.puritanbrewcompany.com
"Purpose Brewing and Cellars","4025 S Mason St Fort Collins, CO 80525-5953 | ",Map,Phone: (970) 377-4107,Type: Micro,www.purposebrewing.com
"Put-In-Bay Brewing Co","441 Catawba Ave Put In Bay, OH 43456-6536 | ",Map,Phone: (419) 285-4677,Type: Brewpub,www.putinbaybrewery.com
"Puyallup River Brewing Co","9123 152nd St E Puyallup, WA 98375-6923 | ",Map,Phone: (253) 590-8219,Type: Micro,www.puyallupriverbrewing.com
"Pyramid Breweries / North American Breweries","1201 1st Ave S Seattle, WA 98134-1238 | ",Map,Phone: (206) 682-3377,Type: Brewpub,www.pyramidbrew.com
"Quaff On Brewing","1934 State Road 135 N Nashville, IN 47448-0100 | ",Map,Phone: (812) 988-6006,Type: Micro,www.quaffon.com
"QUAKE! Brewing Company, LLC","12812 Old Glenn Hwy Ste A12 Eagle River, AK 99577-7002 | ",Map,Phone: (907) 268-3352,Type: Micro,www.quakebrewingcompany.com
"Quantum Brewing Co","5375 Kearny Villa Rd Ste 116 San Diego, CA 92123-1422 | ",Map,Phone: (858) 254-6481,Type: Micro,www.quantumbrewingsd.com
"Quarry Brewing","124 W Broadway St Butte, MT 59701-9224 | ",Map,Phone: (406) 723-0245,Type: Micro,www.wedigbeer.com
"Quarter Barrel Arcade","616 2nd Ave SE Cedar Rapids, IA 52401-1306 | ",Map,Phone: (319) 621-1836,Type: Brewpub,www.thequarterbarrel.com
"Quarter Barrel Brewery","107 E Church St Oxford, OH 45056-1317 | ",Map,Phone: (513) 523-2525,Type: Brewpub,
"Quarter Celtic Brewpub","1100 San Mateo Blvd NE Ste 50 Albuquerque, NM 87110-6473 | ",Map,Phone: (505) 503-1387,Type: Brewpub,www.quartercelticbrewery.com
"Quartzite Brewing Company","105 W Main Ave Chewelah, WA 99109-9257 | ",Map,Phone: (509) 936-3686,Type: Micro,
"Quattro Goombas Brewery","22860 James Monroe Hwy Aldie, VA 20105-1916 | ",Map,Phone: (703) 327-6052,Type: Brewpub,www.goombabrewery.com
"Queen City Brewery of Cincinnati","11253 Williamson Rd Cincinnati, OH 45241-2230 | ",Map,,Type: Micro,
"Queen City Brewery, LLC","703 Pine St Burlington, VT 05401-4921 | ",Map,,Type: Micro,www.queencitybrewery.com
"Queen City Brewing","834 Spring Hill Rd Staunton, VA 24401-2865 | ",Map,Phone: (540) 213-8014,Type: Micro,www.queencitybrewing.com
"Queens Brewery","1539 Covert St Ridgewood, NY 11385-5356 | ",Map,Phone: (646) 265-2049,Type: Proprietor,www.queensbrewery.com
"Quest Brewing Company","55 Airview Dr Greenville, SC 29607-2632 | ",Map,Phone: (864) 272-6232,Type: Micro,www.questbrewing.com
"Quick Trigger Brewing Company","118 West Main Street Ahoskie, NC 27910 | ",Map,Phone: (252) 332-6844,Type: Micro,www.quicktriggerbrewing.com
"Quigley's Pint and Plate","257 Willbrook Blvd Pawleys Island, SC 29585-7789 | ",Map,Phone: (843) 237-7010,Type: Brewpub,
"Quinn Brewing Company","3000 Commerce Loop Ste 3200 Irwin, PA 15642 | ",Map,Phone: (724) 590-5916,Type: Micro,www.quinnbrewing.com
"Quirk Brewing","425 B St Walla Walla, WA 99362-2265 | ",Map,,Type: Micro,
"R.S. Taylor & Sons Brewery","3602 County Route 30 Salem, NY 12865-4702 | ",Map,Phone: (518) 209-0474,Type: Brewpub,www.rstaylorbrewing.com
"R.Shea Brewing","1662 Merriman Rd Akron, OH 44313-9000 | ",Map,,Type: Micro,www.rsheabrewing.com
"Rabbit Hole Brewing","106 East 6th St Justin, TX 76247 | ",Map,Phone: (972) 983-4438,Type: Micro,www.rabbitholebrewing.com
"Rabid Brewing, LLC"," Homewood, IL 60430",Map,Phone: (708) 704-4054,Type: Planning,www.rabidbrewing.com
"Race Street Brew Works","511 Spruce St Ste 2 Clearfield, PA 16830-1923 | ",Map,Phone: (814) 205-4052,Type: Brewpub,www.racestreetbrew.com
"Racing City Brewing Company","250 Excelsior Avenue Saratoga Springs, NY 12866 | ",Map,Phone: (518) 350-4515,,www.racingcitybrewingcompany.com
"Radiant Pig Craft Beers","122 W 27th St Fl 10 New York, NY 10001-6227 | ",Map,,Type: Contract,
"Radicle Effect Brewerks","1340 31st St Rock Island, IL 61201-2949 | ",Map,Phone: (309) 283-7605,Type: Micro,www.rebrewerks.com
"Radium City Brewing"," Ottawa, IL 61350",Map,,Type: Micro,www.radiumcitybrewing.com
"Radius Brewing Company","610 Merchant St Emporia, KS 66801-2859 | ",Map,Phone: (620) 481-7389,Type: Brewpub,radiusbrewing.com
"Ragtime Tavern Seafood and Grill","207 Atlantic Blvd Atlantic Beach, FL 32233-5273 | ",Map,Phone: (904) 241-7877,Type: Brewpub,www.ragtimetavern.com
"Rahr and Sons Brewing Co","701 Galveston Ave Fort Worth, TX 76104-3355 | ",Map,Phone: (817) 810-9266,Type: Regional,www.rahrbrewing.com
"Rahr Technical Center LLC","800 1st Av W Shakopee, MN 55379-1148 | ",Map,Phone: (952) 496-7082,Type: Micro,paron@rahr.com
"Raices Brewing Co"," Denver, CO 80246",Map,Phone: (202) 423-7060,Type: Planning,www.raicesbrewing.com
"Rail Hop'n Brewing Co","513 A St NE Auburn, WA 98002-4028 | ",Map,Phone: (253) 217-6800,Type: Micro,www.railhopn.com
"Rail Line Brewing"," Simpsonville, SC 29681-2311",Map,Phone: (864) 593-9722,Type: Planning,www.raillinebrewing.com
"Railhead Brewing Company","40 Park Dr Hornell, NY 14843-2213 | ",Map,Phone: (607)-324-3286,Type: Brewpub,www.railheadbrewing.com
"Railhouse Brewery","105 E South St Unit C Aberdeen, NC 28315- | ",Map,Phone: (910) 783-5280,Type: Micro,www.railhousebrewery.com
"Railhouse Restaurant and Brewery","2029 Old Peshtigo Ct Marinette, WI 54143-1066 | ",Map,Phone: (715) 732-4646,Type: Brewpub,www.railhousebrewpub.com
"Railport Brewing Company"," Waxahachie, TX 75165",Map,Phone: (469) 360-5383,Type: Planning,www.railportbrewing.com
"Railroad Brewing Company","1010 Center Rd Avon, OH 44011 | ",Map,Phone: (440) 723-8234,Type: Micro,www.railroadbrewingcompany.com
"Railroad City Brewing Co","1415 11th Ave Altoona, PA 16601 | ",Map,Phone: (814) 201-2827,Type: Brewpub,railroadcitybrewing.com
"Railroad Seafood Station & Brewing Co.","1214 N Chaparral St Corpus Christi, TX 78401-1503 | ",Map,Phone: 361-883-6200,Type: Brewpub,www.railroadseafood.com
"Rails End Beer Company","11625 Reed Ct Broomfield, CO 80020-2834 | ",Map,,Type: Micro,
"Railside Brewing","309 NE 76th St Vancouver, WA 98665-8210 | ",Map,Phone: (360) 907-8582,Type: Micro,www.railsidebrewing.com
"Railtown Brewing Co","3555 68th St SE, Suites 1 & 2 Dutton, MI 49316-8503 | ",Map,Phone: (616) 881-2364,Type: Micro,www.railtownbrewing.com
"Rainy Daze Brewing","14974 Olympic View Loop Rd NW Silverdale, WA 98383-9775 | ",Map,Phone: (360) 692-1858,Type: Micro,www.rainydazebrewing.com
"Raised Grain Brewing Company","2244 W Bluemound Rd Ste E Waukesha, WI 53186-2921 | ",Map,,Type: Brewpub,
"Raleigh Brewing Company","3709 Neil St Raleigh, NC 27607-5415 | ",Map,Phone: (919) 400-9086,Type: Micro,www.raleighbrewingcompany.com
"Rally Cap Brewing Company"," Baton Rouge, LA ",Map,,Type: Planning,
"Rally King Brewing","1624 S Lemay Ave Unit 4 Fort Collins, CO 80525-1188 | ",Map,Phone: (970) 568-8936,Type: Micro,www.rallykingbrewing.com
"Rally Point Brewing Company"," Marble Falls, TX 78654-5844",Map,Phone: 1 (512) 917-7262,Type: Planning,
"RAM Restaurant and Brewery - Boise","709 E Park Blvd Boise, ID 83712-7715 | ",Map,Phone: (208) 345-2929,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Clackamas","9073 SE Sunnyside Rd Clackamas, OR 97015-9759 | ",Map,Phone: (503) 659-1282,Type: Brewpub,
"RAM Restaurant and Brewery - Columbus","906 N High St Columbus, OH 43201- | ",Map,Phone: (614) 826-0377,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Dublin","6623 Longshore St Dublin, OH  | ",Map,Phone: (614) 698-0308,Type: Brewpub,
"RAM Restaurant and Brewery - Indianapolis","140 S Illinois St Indianapolis, IN 46204 | ",Map,Phone: (317) 955-9900,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Lakewood","10019 59th Ave SW Lakewood, WA 98499-2757 | ",Map,Phone: (253) 584-3191,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Medford","165 Rossanley Dr Medford, OR 97501-1777 | ",Map,Phone: (458) 225-9816,Type: Brewpub,
"RAM Restaurant and Brewery - Production","5001 S Washington St Tacoma, WA 98409-2828 | ",Map,Phone: (253) 474-7465,Type: Micro,www.theram.com
"RAM Restaurant and Brewery - Puyallup South Hill","103 35th Ave SE Puyallup, WA 98374-1231 | ",Map,Phone: (253) 841-3317,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Salem","515 12th St SE Salem, OR 97301-4034 | ",Map,Phone: (503) 363-1904,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Schaumburg","1901 McConnor Pkwy Schaumburg, IL 60173-4389 | ",Map,Phone: (847) 517-8791,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Seattle","2650 NE University Village St Seattle, WA 98105-5023 | ",Map,Phone: (206) 525-3565,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Tacoma","3001 Ruston Way Tacoma, WA 98402-5306 | ",Map,Phone: (253) 756-7886,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery - Wheeling","700 N Milwaukee Ave Wheeling, IL 60090-3026 | ",Map,Phone: (847) 520-1222,Type: Brewpub,www.theram.com
"RAM Restaurant and Brewery- Northgate","401 NE Northgate Way Spc 1102 Seattle, WA 98125-8538 | ",Map,Phone: (206) 364-8000,Type: Brewpub,www.theram.com
"Ramskeller"," Fort Collins, CO 80523",Map,Phone: (970) 491-1055,Type: Planning,
"Rancho De Lomi Brewing"," Laporte, CO 80535-3021",Map,Phone: (415) 606-7246,Type: Planning,
"Random Precision Brewing Company"," Columbus, OH 43235-2700",Map,Phone: (614) 949-8568,Type: Planning,www.randomprecisionbrewing.com
"Random Row Brewing Co.","608 Preston Avenue Charlottesville, VA 22903 | ",Map,Phone: (434) 284-8466,Type: Micro,www.randomrow.com
"Ranger Creek Brewery","4834 Whirlwind Dr Ste 2 San Antonio, TX 78217-3740 | ",Map,Phone: (832) 969-3800,Type: Micro,www.drinkrangercreek.com
"Rants And Raves Brewery","308 N Jackson St Moscow, ID 83843-2065 | ",Map,Phone: (208) 596-4061,Type: Brewpub,rrbrew.pub
"Rapp Brewing Company","10930 Endeavour Way Ste C Seminole, FL 33777-1632 | ",Map,Phone: (727) 692-7912,Type: Micro,www.rapp.beer
"Rapp's Barren Brewing Company","1343 East 9th St Mountain Home, AR 72653 | ",Map,Phone: (870) 424-7288,Type: Micro,www.rappsbarrenbrewing.com
"Rapscallion Ales","1 Strawberry Hill Rd Acton, MA 01720-5706 | ",Map,Phone: (508) 347-7500,Type: Micro,www.drinkrapscallion.com
"Raquette River Brewing","11 Balsam St #2 Tupper Lake, NY 12986-1033 | ",Map,Phone: (518) 359-5219,Type: Micro,www.raquetteriverbrewing.com
"RAR Brewing","504 Poplar St Cambridge, MD 21613-1834 | ",Map,Phone: (410) 725-7922,Type: Proprietor,www.rarbrewing.com
"Rare Bird Brewpub","229 Lake Ave Traverse City, MI 49684- | ",Map,Phone: (231) 943-2053,Type: Brewpub,rarebirdbrewpub.com
"Rare Form Brewing","90 Congress St Troy, NY 12180-4123 | ",Map,Phone: (518) 326-4303,Type: Micro,www.rareformbrewing.com
"Raritan Bay Brewing, LLC"," Hazlet, NJ 07730-1530",Map,,Type: Planning,raritanbaybrewing.com
"Rat Hole Brewing","56880 Venture Ln Ste 104N Sunriver, OR 97707-2089 | ",Map,Phone: (541) 647-2524,Type: Brewpub,
"Ratchet Brewery"," Salem, OR 97302",Map,Phone: (503) 580-9864,Type: Planning,
"Ratio Beerworks","2920 Larimer St Denver, CO 80205-2309 | ",Map,Phone: (303) 997-8288,Type: Micro,ratiobeerworks.com
"Rattlesnake Mountain Brewery / Kimo's Restaurant","1250 Columbia Center Blvd Richland, WA 99352-4839 | ",Map,Phone: (509) 783-5747,Type: Brewpub,www.rattlesnakemountainbrewery.com
"Ravenna Brewing Company","5408 26th Ave NE Seattle, WA 98105-3137 | ",Map,Phone: (206) 743-8450,Type: Micro,www.ravennabrewing.com
"Ravenous Brewing Company","840 Cumberland Hill Rd Woonsocket, RI 02895-5657 | ",Map,Phone: (401) 216-5331,Type: Micro,www.ravenousbrew.com
"Ravens Brewing Company"," ,  ",Map,,,
"Raw Deal","603 Broadway St S Menomonie, WI 54751-2457 | ",Map,Phone: (715) 231-3255,Type: Brewpub,www.rawdealwi.weebly.com
"Reach Break Brewing","1343 Duane Street Astoria, OR 97103-3917 | ",Map,Phone: (619) 665-3645,Type: Micro,
"Reads Landing Brewing Co","70555 202nd Ave Reads Landing, MN 55968-6842 | ",Map,Phone: (651) 560-4777,Type: Brewpub,www.rlbrewingco.com
"Real Ale Brewing Co","231 San Saba Ct Blanco, TX 78606-4810 | ",Map,Phone: (830) 833-2534,Type: Regional,www.realalebrewing.com
"Real McCoy Beer Co.","20 Hallwood Rd Unit C Delmar, NY 12054-1925 | ",Map,Phone: (518) 227-1900,Type: Micro,
"Reason Beer","1180 Seminole Trail Suite 290Charlottesville, VA 22901 | ",Map,Phone: (434) 249-4572,Type: Micro,www.reasonbeer.com
"Reaver Beach Brewing Co","1505 Taylor Farm Rd Virginia Beach, VA 23453-3099 | ",Map,Phone: (757) 563-2337,Type: Micro,www.reaverbeach.com
"Rebel Dog Brewing Company","7200 Ridge Rd Ste 109 Port Richey, FL 34668-6971 | ",Map,,Type: Micro,www.rebeldogbrewing.com
"Rebel Kettle Brewing Company","822 E 6th St Little Rock, AR 72202-2606 | ",Map,Phone: (501) 374-2791,Type: Brewpub,www.rebelkettle.com
"Rebel Mettle Brewing LLC"," Cincinnati, OH 45245-1926",Map,Phone: (513) 526-0558,Type: Planning,www.rebelmettlebrewery.com
"Rebel Toad Brewing Co","425 William St Corpus Christi, TX 78401-2538 | ",Map,Phone: (512) 221-1267,Type: Micro,www.rebeltoadbrewing.com
"Rebelle Brewing"," Indianapolis, IN 46250",Map,,Type: Planning,
"Recess Brewing","307 N Main St Edwardsville, IL 62025-1615 | ",Map,Phone: (618) 692-5101,Type: Micro,www.recessbrewing.com
"Reclaimed Rails Brewing Company","101 Main St. SE Bondurant, IA 50035-7722 | ",Map,Phone: (515) 777-1443,Type: Micro,www.reclaimedrails.com
"Reclamation Brewing Company","221 S Main St Butler, PA 16001-5908 | ",Map,Phone: (724) 282-0831,Type: Brewpub,www.reclamationbrewing.com
"Recon Brewing","1747 N Main St Ext Butler, PA 16001 | ",Map,Phone: (724) 256-8747,Type: Brewpub,www.reconbrewing.com
"Red Barn Brewing","2170 Oneida Rd Danville, VT 05828- | ",Map,,Type: Micro,www.redbarnbrewingvt.com
"Red Branch Brewing Company / Rabbits Foot Meadery","1246 Birchwood Dr Sunnyvale, CA 94089-2205 | ",Map,Phone: (408) 747-0770,Type: Micro,www.rabbitsfootmeadery.com
"Red Brick Brewing Co / Atlanta Brewing Co","2323 Defoor Hills Rd NW Atlanta, GA 30318-2207 | ",Map,Phone: (404) 355-5558,Type: Micro,www.atlantabrewing.com
"Red Car Brewery and Restaurant","1266 Sartori Ave Torrance, CA 90501-2717 | ",Map,Phone: (310) 782-0222,Type: Brewpub,www.redcarbrewery.com
"Red Castle Brewery","80 E Bridge St Lehighton, PA 18235-2200 | ",Map,Phone: (570) 732-0020,Type: Brewpub,www.redcastlebrewery.com
"Red Clay Brewing Company","704 N Railroad Ave Opelika, AL 36801-4344 | ",Map,Phone: 334-737-5409,Type: Brewpub,www.redclaybrewingcompany.com
"Red Cypress Brewery","855 E Sr 434 Winter Springs, FL 32708-2704 | ",Map,,Type: Micro,www.redcypressbrewery.com
"Red Dirt Brewing Co"," Oklahoma City, OK 73120-5133",Map,Phone: (405) 823-1632,Type: Planning,
"Red Door Brewing Co","1001 Candelaria Rd NE Albuquerque, NM 87107-2115 | ",Map,Phone: (505) 633-6675,Type: Micro,www.reddoorbrewing.com
"Red Dragon Brewery","1419 Princess Anne St Fredericksburg, VA 22401-3638 | ",Map,,Type: Micro,www.reddragonbrewery.com
"Red Eye Brewing Co","612 Washington St Wausau, WI 54403-5439 | ",Map,Phone: (715) 843-7334,Type: Brewpub,www.redeyebrewing.com
"Red Hare Brewing Company","1998 Delk Industrial Blvd SE Marietta, GA 30067-8904 | ",Map,Phone: (770) 331-8763,Type: Micro,www.redharebrewing.com
"Red Hawk Brewing","4504 Bussey Rd Syracuse, NY 13215-8783 | ",Map,Phone: (315) 491-5158,Type: Micro,www.redhawkbrewing.com
"Red Hill Brewing Co","20 Church Street S Concord, NC 28025 | ",Map,Phone: (704) 784-2337,Type: Micro,www.redhillbrewing.com
"Red Hills Brewing Co","2823 Central Ave Ste 107 Birmingham, AL 35209-2581 | ",Map,Phone: (205) 582-2897,Type: Micro,www.redhillsbrew.com
